Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775386666,50,,Aggregated,2.400000,0.000000,5900,10000,17000,24000,27000,32000,37000,39000,56000,56000,56000,160,0,5800,9995.490167503885,172.16369998641312,56280.8147999458,270.36875
1775386667,50,,Aggregated,2.500000,0.000000,5900,10000,17000,24000,27000,32000,37000,39000,56000,56000,56000,163,0,5900,10021.384671783971,172.16369998641312,56280.8147999458,269.87116564417175
1775386668,50,,Aggregated,2.200000,0.000000,6000,10000,17000,24000,27000,32000,37000,39000,56000,56000,56000,169,0,6000,10067.318692903955,172.16369998641312,56280.8147999458,269.2248520710059
1775386669,50,,Aggregated,2.200000,0.000000,6000,10000,17000,24000,27000,32000,37000,39000,56000,56000,56000,169,0,6000,10067.318692903955,172.16369998641312,56280.8147999458,269.2248520710059
1775386670,50,,Aggregated,2.500000,0.000000,6300,10000,18000,24000,27000,33000,39000,56000,61000,61000,61000,175,0,6300,10397.170900574753,166.75700002815574,60888.643999933265,284.7371428571429
1775386671,50,,Aggregated,2.500000,0.000000,6300,10000,18000,24000,28000,33000,39000,56000,61000,61000,61000,178,0,6300,10442.434834834356,166.75700002815574,60888.643999933265,284.05056179775283
1775386672,50,,Aggregated,2.500000,0.000000,6300,10000,18000,24000,28000,33000,39000,56000,61000,61000,61000,181,0,6300,10522.951209396047,166.75700002815574,60888.643999933265,285.27624309392263
1775386673,50,,Aggregated,2.800000,0.000000,6500,10000,20000,24000,28000,35000,40000,61000,62000,62000,62000,184,0,6300,10740.793163590792,166.75700002815574,62388.763100025244,296.16847826086956
1775386674,50,,Aggregated,3.700000,0.000000,6500,10000,20000,24000,28000,35000,40000,61000,62000,62000,62000,188,0,6300,10727.454961174133,166.75700002815574,62388.763100025244,295.6595744680851
1775386675,50,,Aggregated,3.700000,0.000000,6500,10000,20000,24000,28000,35000,40000,61000,62000,62000,62000,188,0,6300,10727.454961174133,166.75700002815574,62388.763100025244,295.6595744680851
1775386676,50,,Aggregated,3.400000,0.000000,6900,11000,20000,24000,28000,35000,40000,61000,62000,62000,62000,194,0,6500,10785.351423198026,166.75700002815574,62388.763100025244,294.17525773195877
